-0.07428092,12.24814,0.1216388,0.1082002
-0.05548076,12.37688,0.06802939,0.1063103
-0.03684456,12.5039,0.01549229,0.1044473
-0.0152973,12.63289,-0.0372421,0.1025534
0.007083772,12.76285,-0.09027916,0.1006444
0.02611524,12.87049,-0.1304059,0.09908043
0.04661178,12.97371,-0.1670424,0.09758386
0.06751788,13.07785,-0.2040279,0.0960732
0.08706842,13.17996,-0.2405002,0.09459341
0.1035915,13.28111,-0.2778757,0.0931282
0.1179539,13.39058,-0.3209734,0.09153643
0.1283272,13.49929,-0.3647664,0.08995621
0.1355881,13.6062,-0.4081693,0.08840339
0.1395444,13.68631,-0.4381061,0.08725353
0.1185764,13.74733,-0.4331113,0.08638438
0.08707051,13.85408,-0.4025192,0.08483408
0.1230636,13.99043,-0.4525412,0.08282442
0.1433918,14.0702,-0.4746536,0.08167955
0.1703751,14.14358,-0.4763584,0.08062933
0.1649657,14.24523,-0.4355805,0.07915649
0.1479578,14.35057,-0.3959365,0.07762766
0.127051,14.45594,-0.3581831,0.07609835
0.09928205,14.55967,-0.3263276,0.07459398
0.06616856,14.66601,-0.2978313,0.07304997
0.034233,14.77242,-0.2679577,0.07150478
0.002977647,14.87963,-0.2367468,0.06994744
-0.02234939,14.9815,-0.2041834,0.06847128
-0.05142628,15.10884,-0.1563892,0.06660321
-0.07587798,15.24086,-0.1028484,0.06466188
-0.09836037,15.3653,-0.05356502,0.06283909
-0.1225031,15.49167,-0.003760658,0.06098619
-0.1483616,15.61141,0.04060868,0.05923628
-0.1772999,15.73517,0.08591373,0.05742404
-0.2073923,15.85906,0.1305536,0.05560983
-0.2363088,15.99179,0.1823382,0.05365725
-0.2546927,16.10035,0.2233273,0.05207928
-0.271138,16.19376,0.2562454,0.05073084
-0.2884906,16.28286,0.2263111,0.04944719
-0.298073,16.38994,0.1832618,0.04789171
-0.3249083,16.46288,0.1834971,0.04684791
-0.3333517,16.53908,0.2105587,0.04575595
-0.3401029,16.61609,0.2384822,0.044652
-0.3495127,16.69289,0.2655191,0.04355122
-0.3595699,16.77015,0.2925543,0.04244358
-0.3771359,16.88448,0.2476787,0.04077726
-0.3749918,16.99954,0.1991061,0.03909948
-0.3836728,17.1134,0.1519809,0.03744046
-0.3972918,17.22615,0.1066924,0.03579824
-0.4493157,17.35098,0.09076855,0.03396937
-0.5037399,17.47632,0.0851341,0.03213261
-0.558424,17.60207,0.07950608,0.03028927
-0.61453,17.73041,0.07237581,0.02840569
-0.6763335,17.86788,0.0641095,0.02637824
-0.7337719,17.99886,0.05470071,0.02445328
-0.6718957,18.13774,0.06792514,0.02240344
-0.6074574,18.27894,0.07470562,0.02031686
-0.5672913,18.41028,0.03226756,0.01838619
-0.5684206,18.54126,-0.02592584,0.01646121
-0.5846223,18.6722,-0.08180931,0.01453671
-0.6160854,18.80277,-0.1304737,0.01261811
-0.9348061,19.14836,-0.1304737,0.006303995
-0.6168554,19.49363,-0.1304737,0.006303995
,,,
-0.298073,16.38994,0.1832618,0.04944719
-0.3025095,16.39601,0.1850147,0.04244911
-0.3071369,16.40197,0.1857174,0.03558285
-0.311377,16.40796,0.1877418,0.02867883
-0.3159676,16.41407,0.18897,0.02165814
-0.3207709,16.42025,0.1893747,0.01455331
-0.3249679,16.42642,0.1917661,0.007447206
-0.3297133,16.43261,0.1928114,0.0003125361
-0.3299189,16.43288,0.192866,0.0003125361
,,,
-0.2363088,15.99179,0.1823382,0.05560983
-0.2272075,16.05802,0.1341932,0.04819356
-0.1989577,16.12709,0.09133483,0.04044694
-0.1931092,16.19649,0.04054359,0.03268749
-0.1745438,16.26911,-0.005339473,0.02477638
-0.1412741,16.3414,-0.04512729,0.01676784
-0.1414895,16.41347,-0.09773621,0.008735944
-0.1171273,16.48545,-0.1444861,0.000703925
-0.1153319,16.49187,-0.1485865,0.000703925
,,,
-0.1225031,15.49167,-0.003760658,0.06283909
-0.1031296,15.60184,0.1035263,0.05428042
-0.09461273,15.72097,0.2181272,0.04514011
-0.0611456,15.84682,0.3200456,0.03600873
-0.05996356,15.98659,0.4221954,0.02644885
-0.05237464,16.12084,0.529229,0.01695891
-0.01541191,16.24952,0.6309719,0.007673395
-0.0145763,16.34143,0.7351965,0.007673395
,,,
-0.02234939,14.9815,-0.2041834,0.06994744
-0.1844,15.12992,-0.1889094,0.0596081
-0.3481413,15.29991,-0.2088632,0.04849035
-0.5033851,15.47379,-0.1954831,0.03753107
-0.6311787,15.66742,-0.1881128,0.02663596
-0.7704051,15.84808,-0.2192934,0.0158308
-0.931959,16.01417,-0.2014687,0.004923005
-1.01535,16.07778,-0.2023931,0.004923005
,,,
0.127051,14.45594,-0.3581831,0.07762766
0.2810532,14.68495,-0.4489526,0.0635967
0.4479178,14.89903,-0.5081497,0.05017968
0.5717999,15.12846,-0.6137336,0.03659365
0.7017267,15.37899,-0.6628949,0.02275874
0.8680409,15.60944,-0.7166784,0.008789459
0.9360631,15.77081,-0.7662004,0.008789459
,,,
0.1433918,14.0702,-0.4746536,0.08282442
0.1124849,14.26678,-0.2542908,0.0680858
0.04637349,14.49422,-0.02260114,0.05163875
0.03987522,14.73916,0.1760634,0.03598032
-0.002507795,15.00301,0.34426,0.0203061
-0.07168588,15.22088,0.5584513,0.004756354
-0.07262859,15.27133,0.6399051,0.004756354
,,,
0.1395444,13.68631,-0.4381061,0.08840339
-0.01292154,13.87281,-0.6700168,0.07199274
-0.1354397,14.06829,-0.9124101,0.05556996
-0.2867412,14.32389,-1.092369,0.03852599
-0.4033354,14.57288,-1.31388,0.02119851
-0.4209905,14.6789,-1.50827,0.01029707
-0.4032333,14.77706,-1.32369,0.01029707
,,,
0.1035915,13.28111,-0.2778757,0.09459341
0.4169231,13.43227,-0.3696927,0.07026375
0.7370025,13.65896,-0.3938798,0.04369107
1.0074,13.88686,-0.4626034,0.01933141
1.260023,14.02018,-0.4742799,0.01933141
,,,
0.007083772,12.76285,-0.09027916,0.1025534
-0.1728817,13.03211,0.05297907,0.06138704
-0.3771194,13.35864,0.1613199,0.01487881
-0.4140297,13.47491,0.2000674,0.01487881
,,,
-0.07428092,12.24814,0.1216388,0.1097573
-0.1259426,12.36065,-0.3166802,0.09558099
-0.1257053,12.36945,-0.3464639,0.09461436
,,,0.07569148
-0.1031296,15.60184,0.1035263,0.05676861
-0.08926874,15.64214,0.1403422,0.03784574
-0.07537257,15.68479,0.1776544,0.01892287
-0.07190382,15.71177,0.2013066,0.01892287
,,,
-0.3481413,15.29991,-0.2088632,0.06283909
-0.3485715,15.30047,-0.2092072,0.03935746
-0.3489528,15.30103,-0.2096088,0.0150291
-0.3494382,15.30159,-0.2098837,0.0150291
-0.3498845,15.30217,-0.2102246,
-0.3500368,15.30239,-0.2103881,0.0596081
,,,0.0461907
-0.1844,15.12992,-0.1889094,0.03270508
-0.2511159,15.20311,-0.1546338,0.0191222
-0.3098951,15.27679,-0.109961,0.005443825
-0.346388,15.32452,-0.09552297,0.005443825
,,,
0.4479178,14.89903,-0.5081497,0.06994744
0.4612789,14.91313,-0.5049005,0.04288827
0.4747327,14.9275,-0.5005935,0.01595673
0.4888898,14.94189,-0.5003739,0.01595673
0.502313,14.95647,-0.4954568,
0.5055845,14.95996,-0.4945812,0.0635967
,,,0.04891286
0.2810532,14.68495,-0.4489526,0.03389572
0.3168527,14.78047,-0.5205817,0.01884519
0.3302918,14.88695,-0.6020519,0.003627396
0.3760615,14.97633,-0.6454837,0.003627396
,,,
0.04637349,14.49422,-0.02260114,0.07762766
0.02462758,14.52164,-0.007417244,0.05139059
0.002829388,14.54883,0.008451779,0.02302833
-0.0137997,14.57592,0.02990205,0.02302833
-0.03637733,14.60477,0.04768138,
-0.03574361,14.60549,0.04768138,0.0680858
,,,0.05148498
0.1124849,14.26678,-0.2542908,0.0348232
0.1389109,14.38598,-0.1456302,0.0181351
0.1778366,14.51389,-0.04329636,0.0004163564
0.1794103,14.59867,0.01631423,0.0004163564
,,,
-0.1354397,14.06829,-0.9124101,0.08282442
-0.1383709,14.12208,-0.9683529,0.05173807
-0.1373908,14.17476,-1.024734,0.01971469
-0.1494244,14.2256,-1.078603,0.01971469
-0.149177,14.26109,-1.120487,
,,,0.07199274
-0.01292154,13.87281,-0.6700168,0.05235932
-0.1033769,13.99771,-0.7677183,0.03284954
-0.1950773,14.14446,-0.8654999,0.01387952
-0.2205157,14.20592,-0.9049242,0.01387952
,,,
0.4169231,13.43227,-0.3696927,0.08840339
0.5369894,13.54274,-0.4471955,0.05321572
0.6370383,13.65376,-0.5393717,0.0149045
0.7057502,13.69929,-0.5498728,0.0149045
,,,
-0.1728817,13.03211,0.05297907,0.09459341
-0.1757799,13.11888,0.1215622,0.05569991
-0.1351985,13.2121,0.1804213,0.01789234
-0.1363783,13.21601,0.1829829,0.01789234
,,,
-0.05977871,11.04121,0.2831744,0.1025534
0.2122376,11.49537,0.6953199,0.05384137
0.3465542,11.69721,0.8938749,0.002121793
0.2894342,11.85125,0.7114244,0.002121793
0.2360849,11.88954,0.7503104,
0.6465414,12.0812,1.113603,0.1276402
0.5825105,12.16412,1.079903,0.1208557
0.5575184,12.23041,1.032506,0.1176866
0.7893,12.38879,1.249782,0.1152039
0.7208241,12.53198,1.193237,0.1144321
0.8105897,12.65022,1.264765,0.10856
0.9787571,12.81055,1.480462,0.1074471
1.006937,12.92121,1.535815,0.1065852
1.17013,13.10831,1.769689,0.1029953
1.387465,13.26809,1.975135,0.1012914
1.464843,13.33794,1.990823,0.09962507
1.458705,13.40795,2.035072,0.09641904
1.515587,13.51356,2.06518,0.09513574
1.650457,13.64909,2.186755,0.0916866
1.727776,13.77631,2.24906,0.08825769
2.010513,14.30156,2.736343,0.08719167
2.362582,14.7196,2.930551,0.08635179
2.456653,15.25676,3.124268,0.08510114
2.620092,15.73054,3.399286,0.08280988
2.844586,16.2467,3.372168,0.08117782
2.729336,16.7941,3.507937,0.07338876
2.901849,17.28775,3.695745,0.06752327
2.996346,17.82024,3.546854,0.06167099
2.892623,18.32153,3.719612,0.05588992
3.105834,18.83301,3.818174,0.05019127
3.061095,19.33357,3.671471,0.04437012
3.044846,19.84286,3.891045,0.03875133
,,,0.03307888
-0.1294703,10.76618,0.1797618,0.02761536
-0.500571,11.68875,0.281498,0.02192371
-1.098811,12.37715,0.4437064,0.01662947
-1.436343,13.12588,0.8286819,0.01101857
-1.8919,13.9001,0.8327734,
-2.430064,14.54821,1.096125,0.1349028
-2.650158,15.30768,1.364347,0.1249881
-3.028517,16.0588,1.278951,0.1158002
-3.280188,16.76878,1.559312,0.1068035
-3.070118,17.56197,1.507836,0.09789348
-3.36251,18.28253,1.40015,0.08913909
-3.42109,19.02502,1.707928,0.08085731
-3.258719,19.74487,1.528234,0.07247256
,,,0.06450047
-0.1280628,10.46332,-0.05407248,0.05634588
0.2940103,11.23559,-0.1813444,0.04855933
0.5689245,11.57336,-0.3217607,0.040566
0.763767,11.83579,-0.4604259,0.03303284
0.8191869,11.99765,-0.5659034,
0.9629507,12.10939,-0.5973436,0.1409272
1.201148,12.34228,-0.8166968,0.1317749
1.624708,13.21212,-1.332926,0.1270653
2.310766,14.07297,-1.550245,0.123411
2.790993,14.83456,-2.080459,0.1213425
2.974038,15.83618,-2.296637,0.1194407
3.432189,16.75038,-2.334344,0.1153355
3.446303,17.66638,-2.73876,0.1040491
3.333476,18.616,-2.459193,0.09250084
3.727802,19.47193,-2.543719,0.08174674
,,,0.07103347
2.901849,17.28775,3.695745,0.06050178
2.917772,17.35736,3.764018,0.05019503
2.939537,17.42205,3.826315,0.03994068
2.970804,17.48889,3.878383,0.0302023
2.972249,17.55489,3.93859,
2.994895,17.61554,3.995728,0.04437012
3.001864,17.637,4.013026,0.03534359
3.027059,18.09816,4.735918,0.02690111
3.051927,18.57374,5.449417,0.01864931
3.076464,19.06326,6.153433,0.0104866
3.100669,19.56627,6.847892,0.002597433
3.124538,20.08231,7.532734,0.002597433
,,,
2.729336,16.7941,3.507937,0.05019127
2.6101,16.9382,3.453343,0.04044623
2.490412,17.07203,3.414271,0.03125654
2.379652,17.21276,3.416405,0.02229877
2.301198,17.35382,3.337329,0.01330917
2.187573,17.47969,3.307883,0.004701131
2.133788,17.55563,3.294656,0.004701131
,,,
2.844586,16.2467,3.372168,0.05588992
3.040523,16.44014,3.34414,0.04493174
3.217023,16.61959,3.281858,0.03466475
3.35639,16.82184,3.217233,0.02460858
3.512958,17.01999,3.225222,0.01460412
3.668933,17.19461,3.157056,0.004948603
3.735761,17.29836,3.137268,0.004948603
,,,
2.620092,15.73054,3.399286,0.06167099
2.594464,15.9561,3.645662,0.05472359
2.57966,16.16996,3.885933,0.04804613
2.617702,16.41543,4.074707,0.04157623
2.555185,16.66518,4.246976,0.03515222
2.549575,16.87268,4.463189,0.02893667
2.554023,16.99179,4.539179,0.02600534
2.493434,17.05851,4.656297,0.02080428
2.433537,17.12811,4.77208,0.01560321
2.374345,17.20052,4.886501,0.01040214
2.31587,17.27563,4.999535,0.00520107
2.258124,17.35337,5.111159,0.00520107
2.19949,17.42455,5.226544,
2.141559,17.49848,5.340547,0.06752327
2.084341,17.57507,5.453145,0.05545343
2.027847,17.65423,5.564319,0.0433609
1.972086,17.73589,5.674052,0.03160319
1.915134,17.81304,5.786318,0.01991165
1.858908,17.89275,5.897156,0.008611657
1.803414,17.97492,6.00655,0.008611657
1.748659,18.05949,6.114485,
1.694651,18.14637,6.220951,0.07338876
1.637747,18.22877,6.32937,0.06592201
1.581603,18.31355,6.43634,0.05835656
1.526225,18.40063,6.541852,0.05103949
1.471618,18.48993,6.645895,0.0439043
1.417784,18.58138,6.748465,0.03689815
1.615825,18.78489,7.240184,0.03110999
1.811977,19.0011,7.727214,0.02549012
2.006168,19.22964,8.209376,0.02447411
2.198332,19.47014,8.686505,0.0234581
2.38841,19.72225,9.158455,0.02244208
,,,0.02142607
2.456653,15.25676,3.124268,0.02041005
2.40505,15.56615,2.925271,0.01939403
2.282835,15.86954,2.747733,0.01837802
2.127444,16.18986,2.683046,0.017362
2.15889,16.50105,2.505159,0.01634598
2.027699,16.78479,2.352777,0.01532996
1.960638,17.02269,2.257132,0.01379694
,,,0.01226393
2.362582,14.7196,2.930551,0.01073091
2.695565,14.92065,3.072235,0.009197898
3.035388,15.15422,3.149055,0.007664883
3.287425,15.46677,3.207008,0.006131907
3.511834,15.76868,3.329408,0.00459893
3.805085,16.0199,3.371569,0.003065953
4.09471,16.15732,3.386235,0.001532977
3.803463,16.26697,3.371041,0.001532977
3.804922,16.32031,3.370219,
3.806353,16.37366,3.369414,0.08117782
3.807755,16.427,3.368625,0.07675579
3.809129,16.48034,3.367852,0.07178007
3.810476,16.53369,3.367094,0.06708568
3.816156,16.5901,3.364813,0.06262653
3.821723,16.64653,3.362577,0.05834863
3.827179,16.70297,3.360386,0.05412912
3.832527,16.75942,3.358239,0.05348811
3.837767,16.81589,3.356134,0.05285545
3.851661,16.88,3.353469,0.05182026
3.865282,16.94419,3.350856,0.05078507
3.878634,17.00842,3.348294,0.04974988
3.891722,17.07272,3.345783,0.04871469
3.904553,17.13707,3.343322,0.0476795
3.917895,17.20131,3.340825,0.04628196
3.930974,17.26561,3.338378,0.04488442
3.943794,17.32996,3.335979,0.04348689
3.956362,17.39437,3.333627,0.04208935
3.968682,17.45882,3.331322,0.04069181
,,,0.03877804
2.010513,14.30156,2.736343,0.03686427
1.9609,14.53706,3.084745,0.03495051
1.876577,14.82255,3.456779,0.03303673
1.896354,15.15789,3.755497,0.03112297
1.815947,15.52204,3.963482,0.02848826
1.739639,15.8067,4.248004,0.02585354
1.736387,16.05346,4.567946,0.02321883
1.733286,16.07715,4.624483,0.02058412
1.736453,16.0975,4.567506,0.01794941
1.733141,16.18638,4.562575,0.01435952
1.729895,16.27528,4.557743,0.01076964
1.726714,16.36418,4.553007,0.007179762
1.723596,16.45309,4.548365,0.003589881
1.720541,16.542,4.543817,0.003589881
1.687527,16.65071,4.544266,
1.655155,16.7596,4.544706,0.08280988
1.623413,16.86868,4.545138,0.0790699
1.592289,16.97795,4.545562,0.07571712
1.561772,17.08738,4.545977,0.07252032
1.510285,17.18657,4.635458,0.06937438
1.459602,17.28742,4.723544,0.06633154
1.40972,17.38986,4.810238,0.0633458
1.360633,17.49383,4.895548,0.06285353
1.312338,17.59928,4.979483,0.05993161
1.111038,17.67411,5.062357,0.05700969
0.9115144,17.7543,5.144501,0.05408776
0.7138519,17.83972,5.225878,0.05116584
0.518126,17.9302,5.306458,0.04824392
0.3244058,18.0256,5.386212,0.04389163
-0.1627304,18.157,6.024386,0.03953934
-0.6474277,18.31095,6.659366,0.03518705
-1.129362,18.4869,7.290725,0.03083475
-1.608231,18.68428,7.918069,0.02648246
-2.083757,18.90251,8.541034,0.02118597
,,,0.01588948
1.727776,13.77631,2.24906,0.01059299
2.092368,14.19925,2.272173,0.005296493
2.326132,14.62315,2.143003,0.005296493
2.533855,15.05035,2.193509,
2.759412,15.45815,2.131699,0.08825769
2.903422,15.86082,1.977212,0.0784544
3.154082,16.22986,1.970604,0.06953168
3.183493,16.29609,1.957956,0.06077504
,,,0.05263055
1.464843,13.33794,1.990823,0.04483478
1.87194,13.45581,2.395921,0.03713261
2.304589,13.59319,2.676445,0.03645473
2.663929,13.91413,2.881666,0.0358487
2.903159,14.25079,3.139878,0.03408369
3.251821,14.47556,3.352663,0.03231869
3.595299,14.65287,3.603186,0.03055368
3.633981,14.66284,3.610098,0.02878867
3.600998,14.67632,3.60347,0.02702367
3.656151,14.75941,3.608219,0.02525885
3.710326,14.84314,3.612885,0.02349404
3.763537,14.92749,3.617467,0.02172922
3.815795,15.01244,3.621968,0.0199644
3.867115,15.09797,3.626387,0.01819959
3.920635,15.1821,3.631007,0.01643495
3.973199,15.26685,3.635545,0.01467031
4.02482,15.35217,3.640001,0.01290567
4.07551,15.43806,3.644376,0.01114103
4.125281,15.52449,3.648673,0.009376386
4.176907,15.6098,3.653126,0.007501109
4.227601,15.69567,3.6575,0.005625832
4.277377,15.78208,3.661794,0.003750555
4.326248,15.86901,3.666011,0.001875277
4.374227,15.95643,3.67015,0.001875277
4.439378,16.0407,3.672459,
4.503414,16.12582,3.674729,0.09513574
4.566348,16.21176,3.67696,0.07739256
4.62819,16.29848,3.679152,0.05866648
4.688953,16.38597,3.681305,0.04004112
4.796875,16.43712,3.715414,0.02171379
4.903652,16.49085,3.749159,0.003806556
5.00925,16.54708,3.782533,0.003806556
5.113642,16.60573,3.815525,
5.216804,16.66673,3.848129,0.1065852
5.322725,16.7221,3.881692,0.07310206
5.427451,16.77992,3.914877,0.04836788
5.530954,16.84011,3.947674,0.02448811
5.633212,16.90259,3.980077,0.001503819
5.734205,16.96731,4.012079,0.001503819
5.825009,16.97522,4.111639,
5.915611,16.9872,4.210976,0.1144321
6.005933,17.00317,4.310007,0.1005339
6.095904,17.02302,4.408654,0.08899724
6.185459,17.04666,4.506844,0.08075141
,,,0.07250558
1.17013,13.10831,1.769689,0.06425975
1.044034,13.42506,2.126112,0.05601392
0.9150341,13.77279,2.491366,0.0477681
0.9197451,14.18429,2.805542,0.03821448
0.8670284,14.63102,3.044713,0.02866086
0.7402341,14.97003,3.386454,0.01910724
0.7371571,15.06081,3.440741,0.00955362
,,,0.00955362
0.7893,12.38879,1.249782,
1.392046,12.86306,1.267958,0.1276402
1.76672,13.2729,1.154683,0.1175359
2.044352,13.74419,1.167539,0.1117284
2.46744,14.05723,1.149005,0.08938269
2.499964,14.06847,1.147287,0.06703702
,,,0.04469135
0.6465414,12.0812,1.113603,0.02234567
0.824326,12.11836,1.612706,0.02234567
0.8740107,12.22824,2.036772,
0.9911199,12.21797,2.348972,0.04855933
1.108054,12.19702,2.660704,0.03980172
1.224684,12.16521,2.971629,0.03149517
1.340878,12.12235,3.281389,0.02336713
1.456493,12.06827,3.589607,0.01527812
1.50236,11.88431,3.88731,0.007451685
1.546998,11.68775,4.177042,2.056052E-06
1.590302,11.47871,4.458109,2.056052E-06
1.63216,11.25733,4.729795,
1.67246,11.02382,4.991369,0.05634588
,,,0.04616624
0.2122376,11.49537,0.6953199,0.03661047
0.1341378,11.62127,0.8582772,0.02735891
0.1425825,11.59101,0.7356548,0.0181687
-0.03999244,11.92257,1.149873,0.009234582
-0.2200249,12.26258,1.558322,0.0005587877
-0.3975042,12.61074,1.960979,0.0005587877
-0.5724232,12.96677,2.357827,
-0.7447778,13.33042,2.748858,0.06450047
,,,0.05308876
-3.42109,19.02502,1.707928,0.04228
-3.45515,19.09077,1.764064,0.03179511
-3.480038,19.15278,1.821539,0.02135131
-3.493761,19.21653,1.877978,0.01121217
-3.53457,19.28006,1.918774,0.001395532
-3.55372,19.33943,1.973585,0.001395532
-3.574434,19.3954,2.025414,
-3.57442,19.39541,2.025414,0.07247256
,,,0.06279705
-3.36251,18.28253,1.40015,0.05370141
-3.433176,18.44672,1.257388,0.04486158
-3.514419,18.59812,1.128583,0.03604506
-3.609335,18.7595,1.038176,0.0274576
-3.631949,18.92187,0.9125625,0.01916402
-3.712178,19.06873,0.8016359,0.01843527
-3.795538,19.20948,0.6955651,0.01720576
-3.798671,19.21906,0.6880684,0.01597624
,,,0.01474673
-3.070118,17.56197,1.507836,0.01351721
-2.871036,17.80177,1.598901,0.0122877
-2.666851,18.02594,1.650336,0.0110587
-2.495122,18.2698,1.656618,0.009829694
-2.366637,18.51301,1.769085,0.008600691
-2.181608,18.73285,1.7948,0.007371688
-2.002904,18.94464,1.829887,0.006142686
-1.981963,18.97697,1.839512,0.004914149
,,,0.003685611
-3.280188,16.76878,1.559312,0.002457074
-3.539818,17.04571,1.703824,0.001228537
-3.767309,17.29947,1.876024,0.001228537
-3.92114,17.59723,2.035365,
-4.124605,17.9004,2.096022,0.08085731
-4.304449,18.16621,2.260223,0.06686201
-4.491549,18.41319,2.41901,0.05342607
-4.510089,18.4355,2.428738,0.04033187
,,,0.02719899
-3.028517,16.0588,1.278951,0.01458084
-3.070601,16.4055,0.9850827,0.002287707
-3.131016,16.72705,0.6935893,0.002287707
-3.256865,17.0858,0.4990866,
-3.205054,17.45864,0.2947466,0.08913909
-3.269043,17.77901,0.04451776,0.07454284
-3.369693,18.08647,-0.1922861,0.0604743
-3.371546,18.15084,-0.2299751,0.04676694
,,,0.03314401
-2.650158,15.30768,1.364347,0.01995201
-2.57208,15.67426,1.702552,0.006954712
-2.415887,16.03687,1.986943,0.003473864
-2.318617,16.45084,2.196529,0.003473864
-2.297173,16.85246,2.441971,
-2.12648,17.22485,2.64289,0.09789348
-2.025929,17.58727,2.889089,0.08744896
-2.00543,17.69116,2.946364,0.07720929
-2.043711,17.65205,2.839405,0.0672216
,,,0.05741116
-2.430064,14.54821,1.096125,0.04778577
-2.912592,14.77406,1.172262,0.03844241
-3.361232,15.02999,1.280021,0.03104527
-3.690652,15.40154,1.415263,0.02373278
-3.987861,15.81042,1.411013,0.02205043
-4.331793,16.15207,1.5158,0.02036809
-4.679465,16.46118,1.639726,0.01868574
-5.039621,16.58584,1.645191,0.01700339
-4.680817,16.70074,1.639683,0.01532103
-4.701508,16.75546,1.617363,0.01225683
-4.721819,16.81049,1.59545,0.009192621
-4.741758,16.86581,1.573941,0.006128414
-4.76133,16.92142,1.552828,0.003064207
-4.780539,16.97729,1.532105,0.003064207
-4.787192,17.02349,1.470793,
-4.793752,17.07082,1.410344,0.1068035
-4.800218,17.11926,1.35076,0.09119077
-4.80659,17.16875,1.292044,0.07542136
-4.812868,17.21926,1.234196,0.06007345
-4.871302,17.2509,1.167349,0.04483168
-4.929207,17.28471,1.101107,0.03004444
-4.986559,17.32063,1.035497,0.01555542
-5.043338,17.3586,0.9705434,0.007732008
-5.099524,17.39855,0.9062682,0.007732008
-5.239686,17.3912,0.7977455,
-5.379588,17.37813,0.6894245,0.1158002
-5.519074,17.35925,0.5814252,0.09658328
-5.657981,17.33446,0.4738743,0.07711356
-5.796136,17.30368,0.3669056,0.0583453
-5.932039,17.28282,0.2550909,0.03998968
-6.06732,17.25602,0.1437876,0.02226639
-6.201808,17.22321,0.03313664,0.01086519
-6.335323,17.18431,-0.07671361,0.01086519
-6.467675,17.13923,-0.1856074,
-6.598764,17.108,-0.3003757,0.1249881
-6.728952,17.0707,-0.4143549,0.1136264
-6.858057,17.02726,-0.5273857,0.100782
-6.985888,16.97761,-0.6393009,0.08899121
-7.112244,16.92169,-0.7499259,0.08658669
,,,0.08087137
-1.8919,13.9001,0.8327734,0.07515606
-1.97228,14.38141,0.5736244,0.06944073
-2.005184,14.84878,0.2704466,0.06372541
-2.174836,15.3315,0.08823778,0.05801009
-2.083394,15.83857,-0.07132016,0.05220729
-2.101959,16.29129,-0.3331424,0.04640449
-2.251003,16.72931,-0.5541313,0.04060169
-2.24872,16.98883,-0.6505483,0.03479889
-2.253959,16.82796,-0.4292696,0.02899609
-2.422034,16.9777,-0.3203076,0.02319687
-2.587745,17.13114,-0.2128776,0.01739765
-2.751085,17.28815,-0.1069849,0.01159844
-2.912048,17.4486,-0.002632752,0.005799218
-3.070633,17.61239,0.1001774,0.005799218
,,,
-1.436343,13.12588,0.8286819,0.1349028
-1.59,13.42178,1.316166,0.008359775
-1.624054,13.79201,1.785011,0.008359775
-1.680758,14.28027,2.086835,
-1.809505,14.73079,2.400995,0.05019503
-1.798648,15.1065,2.795222,0.04066954
-1.812737,15.2234,3.125243,0.03161327
-1.798061,15.28749,2.797857,0.02279756
,,,0.01403607
-1.098811,12.37715,0.4437064,0.005548777
